seed,coop_ratio,tournament_type
256,0.359,homogenous
256,0.382,homogenous
256,0.387,homogenous
256,0.411,homogenous
256,0.425,homogenous
256,0.426,homogenous
256,0.443,homogenous
256,0.443,homogenous
256,0.443,homogenous
256,0.445,homogenous
256,0.458,homogenous
256,0.448,homogenous
256,0.468,homogenous
256,0.445,homogenous
256,0.463,homogenous
256,0.489,homogenous
256,0.48,homogenous
256,0.526,homogenous
256,0.572,homogenous
256,0.555,homogenous
256,0.536,homogenous
256,0.522,homogenous
256,0.511,homogenous
256,0.492,homogenous
256,0.494,homogenous
256,0.507,homogenous
256,0.508,homogenous
256,0.498,homogenous
256,0.482,homogenous
256,0.493,homogenous
256,0.523,homogenous
256,0.515,homogenous
256,0.496,homogenous
256,0.484,homogenous
256,0.491,homogenous
256,0.481,homogenous
256,0.461,homogenous
256,0.484,homogenous
256,0.488,homogenous
256,0.495,homogenous
256,0.489,homogenous
256,0.486,homogenous
256,0.501,homogenous
256,0.502,homogenous
256,0.546,homogenous
256,0.555,homogenous
256,0.56,homogenous
256,0.559,homogenous
256,0.563,homogenous
256,0.551,homogenous
256,0.547,homogenous
256,0.517,homogenous
256,0.52,homogenous
256,0.525,homogenous
256,0.521,homogenous
256,0.484,homogenous
256,0.496,homogenous
256,0.506,homogenous
256,0.496,homogenous
256,0.489,homogenous
256,0.481,homogenous
256,0.479,homogenous
256,0.493,homogenous
256,0.493,homogenous
256,0.477,homogenous
256,0.491,homogenous
256,0.484,homogenous
256,0.484,homogenous
256,0.495,homogenous
256,0.492,homogenous
256,0.468,homogenous
256,0.468,homogenous
256,0.465,homogenous
256,0.451,homogenous
256,0.45,homogenous
256,0.42,homogenous
256,0.4,homogenous
256,0.414,homogenous
256,0.413,homogenous
256,0.409,homogenous
256,0.399,homogenous
256,0.373,homogenous
256,0.365,homogenous
256,0.38,homogenous
256,0.389,homogenous
256,0.397,homogenous
256,0.402,homogenous
256,0.403,homogenous
256,0.409,homogenous
256,0.425,homogenous
256,0.441,homogenous
256,0.443,homogenous
256,0.45,homogenous
256,0.457,homogenous
256,0.464,homogenous
256,0.472,homogenous
256,0.501,homogenous
256,0.505,homogenous
256,0.513,homogenous
256,0.526,homogenous
256,0.538,homogenous
256,0.556,homogenous
256,0.553,homogenous
256,0.539,homogenous
256,0.515,homogenous
256,0.513,homogenous
256,0.52,homogenous
256,0.522,homogenous
256,0.504,homogenous
256,0.496,homogenous
256,0.523,homogenous
256,0.551,homogenous
256,0.568,homogenous
256,0.573,homogenous
256,0.58,homogenous
256,0.6,homogenous
256,0.615,homogenous
256,0.631,homogenous
256,0.646,homogenous
256,0.647,homogenous
256,0.637,homogenous
256,0.647,homogenous
256,0.662,homogenous
256,0.667,homogenous
256,0.674,homogenous
256,0.68,homogenous
256,0.695,homogenous
256,0.699,homogenous
256,0.705,homogenous
256,0.708,homogenous
256,0.691,homogenous
256,0.708,homogenous
256,0.715,homogenous
256,0.712,homogenous
256,0.713,homogenous
256,0.725,homogenous
256,0.724,homogenous
256,0.713,homogenous
256,0.725,homogenous
256,0.711,homogenous
256,0.693,homogenous
256,0.685,homogenous
256,0.677,homogenous
256,0.689,homogenous
256,0.706,homogenous
256,0.712,homogenous
256,0.71,homogenous
256,0.713,homogenous
256,0.714,homogenous
256,0.716,homogenous
256,0.743,homogenous
256,0.761,homogenous
256,0.775,homogenous
256,0.786,homogenous
256,0.78,homogenous
256,0.778,homogenous
256,0.784,homogenous
256,0.789,homogenous
256,0.786,homogenous
256,0.783,homogenous
256,0.78,homogenous
256,0.773,homogenous
256,0.755,homogenous
256,0.731,homogenous
256,0.708,homogenous
256,0.696,homogenous
256,0.689,homogenous
256,0.68,homogenous
256,0.672,homogenous
256,0.674,homogenous
256,0.646,homogenous
256,0.613,homogenous
256,0.587,homogenous
256,0.579,homogenous
256,0.579,homogenous
256,0.583,homogenous
256,0.569,homogenous
256,0.554,homogenous
256,0.533,homogenous
256,0.529,homogenous
256,0.518,homogenous
256,0.499,homogenous
256,0.503,homogenous
256,0.516,homogenous
256,0.516,homogenous
256,0.502,homogenous
256,0.509,homogenous
256,0.506,homogenous
256,0.509,homogenous
256,0.53,homogenous
256,0.539,homogenous
256,0.549,homogenous
256,0.553,homogenous
256,0.545,homogenous
256,0.558,homogenous
256,0.557,homogenous
256,0.569,homogenous
256,0.584,homogenous
256,0.611,homogenous
256,0.638,homogenous
256,0.669,homogenous
256,0.67,homogenous
256,0.657,homogenous
256,0.649,homogenous
256,0.648,homogenous
256,0.636,homogenous
256,0.639,homogenous
256,0.643,homogenous
256,0.646,homogenous
256,0.672,homogenous
256,0.695,homogenous
256,0.702,homogenous
256,0.695,homogenous
256,0.688,homogenous
256,0.686,homogenous
256,0.676,homogenous
256,0.683,homogenous
256,0.681,homogenous
256,0.694,homogenous
256,0.714,homogenous
256,0.731,homogenous
256,0.725,homogenous
256,0.72,homogenous
256,0.704,homogenous
256,0.691,homogenous
256,0.688,homogenous
256,0.68,homogenous
256,0.684,homogenous
256,0.701,homogenous
256,0.728,homogenous
256,0.715,homogenous
256,0.71,homogenous
256,0.719,homogenous
256,0.714,homogenous
256,0.708,homogenous
256,0.713,homogenous
256,0.702,homogenous
256,0.693,homogenous
256,0.677,homogenous
256,0.66,homogenous
256,0.649,homogenous
256,0.659,homogenous
256,0.667,homogenous
256,0.665,homogenous
256,0.633,homogenous
256,0.623,homogenous
256,0.618,homogenous
256,0.62,homogenous
256,0.619,homogenous
256,0.59,homogenous
256,0.569,homogenous
256,0.554,homogenous
256,0.567,homogenous
256,0.569,homogenous
256,0.573,homogenous
256,0.563,homogenous
256,0.577,homogenous
256,0.573,homogenous
256,0.575,homogenous
256,0.571,homogenous
256,0.565,homogenous
256,0.565,homogenous
256,0.553,homogenous
256,0.557,homogenous
256,0.559,homogenous
256,0.557,homogenous
256,0.571,homogenous
256,0.567,homogenous
256,0.526,homogenous
256,0.521,homogenous
256,0.496,homogenous
256,0.465,homogenous
256,0.469,homogenous
256,0.463,homogenous
256,0.429,homogenous
256,0.42,homogenous
256,0.415,homogenous
256,0.421,homogenous
256,0.44,homogenous
256,0.453,homogenous
256,0.461,homogenous
256,0.463,homogenous
256,0.454,homogenous
256,0.475,homogenous
256,0.465,homogenous
256,0.467,homogenous
256,0.444,homogenous
256,0.438,homogenous
256,0.448,homogenous
256,0.457,homogenous
256,0.447,homogenous
256,0.455,homogenous
256,0.463,homogenous
256,0.469,homogenous
256,0.475,homogenous
256,0.465,homogenous
256,0.455,homogenous
256,0.455,homogenous
256,0.459,homogenous
256,0.472,homogenous
256,0.47,homogenous
256,0.445,homogenous
256,0.445,homogenous
256,0.446,homogenous
256,0.474,homogenous
256,0.497,homogenous
256,0.514,homogenous
256,0.544,homogenous
256,0.577,homogenous
256,0.573,homogenous
256,0.574,homogenous
256,0.573,homogenous
256,0.568,homogenous
256,0.567,homogenous
256,0.561,homogenous
256,0.552,homogenous
256,0.541,homogenous
256,0.536,homogenous
256,0.531,homogenous
256,0.539,homogenous
256,0.532,homogenous
256,0.538,homogenous
256,0.545,homogenous
256,0.536,homogenous
256,0.531,homogenous
256,0.511,homogenous
256,0.505,homogenous
256,0.521,homogenous
256,0.531,homogenous
256,0.516,homogenous
256,0.488,homogenous
256,0.468,homogenous
256,0.505,homogenous
256,0.55,homogenous
256,0.557,homogenous
256,0.563,homogenous
256,0.544,homogenous
256,0.555,homogenous
256,0.565,homogenous
256,0.576,homogenous
256,0.582,homogenous
256,0.59,homogenous
256,0.589,homogenous
256,0.596,homogenous
256,0.59,homogenous
256,0.558,homogenous
256,0.548,homogenous
256,0.557,homogenous
256,0.565,homogenous
256,0.552,homogenous
256,0.554,homogenous
256,0.55,homogenous
256,0.56,homogenous
256,0.592,homogenous
256,0.607,homogenous
256,0.58,homogenous
256,0.593,homogenous
256,0.6,homogenous
256,0.61,homogenous
256,0.619,homogenous
256,0.621,homogenous
256,0.62,homogenous
256,0.64,homogenous
256,0.653,homogenous
256,0.662,homogenous
256,0.66,homogenous
256,0.669,homogenous
256,0.672,homogenous
256,0.653,homogenous
256,0.657,homogenous
256,0.659,homogenous
256,0.673,homogenous
256,0.66,homogenous
256,0.644,homogenous
256,0.649,homogenous
256,0.655,homogenous
256,0.663,homogenous
256,0.642,homogenous
256,0.636,homogenous
256,0.635,homogenous
256,0.642,homogenous
256,0.63,homogenous
256,0.584,homogenous
256,0.555,homogenous
256,0.54,homogenous
256,0.549,homogenous
256,0.551,homogenous
256,0.529,homogenous
256,0.52,homogenous
256,0.545,homogenous
256,0.542,homogenous
256,0.551,homogenous
256,0.555,homogenous
256,0.571,homogenous
256,0.572,homogenous
256,0.554,homogenous
256,0.55,homogenous
256,0.57,homogenous
256,0.586,homogenous
256,0.586,homogenous
256,0.563,homogenous
256,0.557,homogenous
256,0.562,homogenous
256,0.571,homogenous
256,0.57,homogenous
256,0.556,homogenous
256,0.555,homogenous
256,0.543,homogenous
256,0.534,homogenous
256,0.529,homogenous
256,0.543,homogenous
256,0.554,homogenous
256,0.542,homogenous
256,0.534,homogenous
256,0.51,homogenous
256,0.48,homogenous
256,0.449,homogenous
256,0.447,homogenous
256,0.448,homogenous
256,0.445,homogenous
256,0.45,homogenous
256,0.421,homogenous
256,0.406,homogenous
256,0.382,homogenous
256,0.336,homogenous
256,0.319,homogenous
256,0.331,homogenous
256,0.36,homogenous
256,0.366,homogenous
256,0.381,homogenous
256,0.359,homogenous
256,0.367,homogenous
256,0.365,homogenous
256,0.373,homogenous
256,0.409,homogenous
256,0.421,homogenous
256,0.418,homogenous
256,0.41,homogenous
256,0.404,homogenous
256,0.389,homogenous
256,0.382,homogenous
256,0.371,homogenous
256,0.36,homogenous
256,0.32,homogenous
256,0.305,homogenous
256,0.306,homogenous
256,0.331,homogenous
256,0.332,homogenous
256,0.308,homogenous
256,0.333,homogenous
256,0.325,homogenous
256,0.316,homogenous
256,0.343,homogenous
256,0.312,homogenous
256,0.312,homogenous
256,0.303,homogenous
256,0.317,homogenous
256,0.341,homogenous
256,0.338,homogenous
256,0.304,homogenous
256,0.289,homogenous
256,0.293,homogenous
256,0.29,homogenous
256,0.301,homogenous
256,0.298,homogenous
256,0.303,homogenous
256,0.309,homogenous
256,0.314,homogenous
256,0.32,homogenous
256,0.322,homogenous
256,0.341,homogenous
256,0.35,homogenous
256,0.348,homogenous
256,0.357,homogenous
256,0.361,homogenous
256,0.388,homogenous
256,0.392,homogenous
256,0.405,homogenous
256,0.408,homogenous
256,0.412,homogenous
256,0.414,homogenous
256,0.417,homogenous
256,0.454,homogenous
256,0.462,homogenous
256,0.448,homogenous
256,0.413,homogenous
256,0.404,homogenous
256,0.416,homogenous
256,0.433,homogenous
256,0.422,homogenous
256,0.408,homogenous
256,0.425,homogenous
256,0.437,homogenous
256,0.443,homogenous
256,0.464,homogenous
256,0.472,homogenous
256,0.471,homogenous
256,0.453,homogenous
256,0.48,homogenous
256,0.49,homogenous
256,0.457,homogenous
256,0.48,homogenous
256,0.483,homogenous
256,0.48,homogenous
256,0.482,homogenous
256,0.494,homogenous
256,0.516,homogenous
256,0.513,homogenous
256,0.486,homogenous
256,0.462,homogenous
256,0.486,homogenous
256,0.514,homogenous
256,0.5,homogenous
256,0.528,homogenous
256,0.544,homogenous
256,0.567,homogenous
256,0.613,homogenous
256,0.638,homogenous
256,0.636,homogenous
256,0.646,homogenous
256,0.661,homogenous
256,0.633,homogenous
256,0.623,homogenous
256,0.617,homogenous
256,0.638,homogenous
256,0.658,homogenous
256,0.68,homogenous
256,0.68,homogenous
256,0.669,homogenous
256,0.666,homogenous
256,0.682,homogenous
256,0.695,homogenous
256,0.727,homogenous
256,0.717,homogenous
256,0.699,homogenous
256,0.693,homogenous
256,0.692,homogenous
256,0.65,homogenous
256,0.617,homogenous
256,0.586,homogenous
256,0.548,homogenous
256,0.512,homogenous
256,0.503,homogenous
256,0.51,homogenous
256,0.486,homogenous
256,0.48,homogenous
256,0.472,homogenous
256,0.442,homogenous
256,0.44,homogenous
256,0.453,homogenous
256,0.477,homogenous
256,0.51,homogenous
256,0.484,homogenous
256,0.464,homogenous
256,0.476,homogenous
256,0.498,homogenous
256,0.528,homogenous
256,0.559,homogenous
256,0.554,homogenous
256,0.56,homogenous
256,0.561,homogenous
256,0.568,homogenous
256,0.576,homogenous
256,0.592,homogenous
256,0.601,homogenous
256,0.572,homogenous
256,0.563,homogenous
256,0.577,homogenous
256,0.581,homogenous
256,0.556,homogenous
256,0.557,homogenous
256,0.558,homogenous
256,0.557,homogenous
256,0.555,homogenous
256,0.577,homogenous
256,0.582,homogenous
256,0.602,homogenous
256,0.631,homogenous
256,0.619,homogenous
256,0.621,homogenous
256,0.573,homogenous
256,0.541,homogenous
256,0.494,homogenous
256,0.504,homogenous
256,0.486,homogenous
256,0.485,homogenous
256,0.518,homogenous
256,0.527,homogenous
256,0.528,homogenous
256,0.507,homogenous
256,0.508,homogenous
256,0.482,homogenous
256,0.501,homogenous
256,0.5,homogenous
256,0.497,homogenous
256,0.484,homogenous
256,0.508,homogenous
256,0.518,homogenous
256,0.523,homogenous
256,0.529,homogenous
256,0.55,homogenous
256,0.529,homogenous
256,0.536,homogenous
256,0.531,homogenous
256,0.535,homogenous
256,0.517,homogenous
256,0.533,homogenous
256,0.535,homogenous
256,0.526,homogenous
256,0.524,homogenous
256,0.528,homogenous
256,0.515,homogenous
256,0.523,homogenous
256,0.506,homogenous
256,0.516,homogenous
256,0.547,homogenous
256,0.554,homogenous
256,0.54,homogenous
256,0.556,homogenous
256,0.559,homogenous
256,0.529,homogenous
256,0.51,homogenous
256,0.506,homogenous
256,0.526,homogenous
256,0.519,homogenous
256,0.511,homogenous
256,0.495,homogenous
256,0.514,homogenous
256,0.497,homogenous
256,0.52,homogenous
256,0.553,homogenous
256,0.579,homogenous
256,0.588,homogenous
256,0.587,homogenous
256,0.585,homogenous
256,0.571,homogenous
256,0.578,homogenous
256,0.59,homogenous
256,0.585,homogenous
256,0.597,homogenous
256,0.594,homogenous
256,0.586,homogenous
256,0.596,homogenous
256,0.586,homogenous
256,0.557,homogenous
256,0.55,homogenous
256,0.56,homogenous
256,0.562,homogenous
256,0.557,homogenous
256,0.57,homogenous
256,0.566,homogenous
256,0.575,homogenous
256,0.575,homogenous
256,0.553,homogenous
256,0.54,homogenous
256,0.547,homogenous
256,0.533,homogenous
256,0.526,homogenous
256,0.524,homogenous
256,0.491,homogenous
256,0.505,homogenous
256,0.522,homogenous
256,0.53,homogenous
256,0.548,homogenous
256,0.539,homogenous
256,0.55,homogenous
256,0.567,homogenous
256,0.567,homogenous
256,0.583,homogenous
256,0.603,homogenous
256,0.599,homogenous
256,0.6,homogenous
256,0.606,homogenous
256,0.62,homogenous
256,0.612,homogenous
256,0.627,homogenous
256,0.645,homogenous
256,0.645,homogenous
256,0.661,homogenous
256,0.66,homogenous
256,0.671,homogenous
256,0.647,homogenous
256,0.653,homogenous
256,0.627,homogenous
256,0.635,homogenous
256,0.62,homogenous
256,0.639,homogenous
256,0.657,homogenous
256,0.645,homogenous
256,0.648,homogenous
256,0.667,homogenous
256,0.673,homogenous
256,0.685,homogenous
256,0.7,homogenous
256,0.695,homogenous
256,0.706,homogenous
256,0.702,homogenous
256,0.695,homogenous
256,0.677,homogenous
256,0.67,homogenous
256,0.678,homogenous
256,0.669,homogenous
256,0.667,homogenous
256,0.653,homogenous
256,0.634,homogenous
256,0.626,homogenous
256,0.638,homogenous
256,0.622,homogenous
256,0.609,homogenous
256,0.609,homogenous
256,0.616,homogenous
256,0.619,homogenous
256,0.62,homogenous
256,0.601,homogenous
256,0.609,homogenous
256,0.614,homogenous
256,0.607,homogenous
256,0.61,homogenous
256,0.621,homogenous
256,0.626,homogenous
256,0.654,homogenous
256,0.669,homogenous
256,0.665,homogenous
256,0.657,homogenous
256,0.643,homogenous
256,0.635,homogenous
256,0.629,homogenous
256,0.641,homogenous
256,0.659,homogenous
256,0.657,homogenous
256,0.645,homogenous
256,0.661,homogenous
256,0.683,homogenous
256,0.678,homogenous
256,0.675,homogenous
256,0.677,homogenous
256,0.648,homogenous
256,0.613,homogenous
256,0.579,homogenous
256,0.599,homogenous
256,0.62,homogenous
256,0.625,homogenous
256,0.628,homogenous
256,0.616,homogenous
256,0.583,homogenous
256,0.578,homogenous
256,0.589,homogenous
256,0.601,homogenous
256,0.579,homogenous
256,0.578,homogenous
256,0.569,homogenous
256,0.552,homogenous
256,0.554,homogenous
256,0.565,homogenous
256,0.577,homogenous
256,0.584,homogenous
256,0.589,homogenous
256,0.574,homogenous
256,0.555,homogenous
256,0.532,homogenous
256,0.531,homogenous
256,0.535,homogenous
256,0.532,homogenous
256,0.536,homogenous
256,0.539,homogenous
256,0.559,homogenous
256,0.572,homogenous
256,0.578,homogenous
256,0.605,homogenous
256,0.637,homogenous
256,0.639,homogenous
256,0.631,homogenous
256,0.643,homogenous
256,0.645,homogenous
256,0.604,homogenous
256,0.599,homogenous
256,0.61,homogenous
256,0.613,homogenous
256,0.604,homogenous
256,0.578,homogenous
256,0.592,homogenous
256,0.601,homogenous
256,0.605,homogenous
256,0.613,homogenous
256,0.614,homogenous
256,0.597,homogenous
256,0.604,homogenous
256,0.609,homogenous
256,0.605,homogenous
256,0.618,homogenous
256,0.619,homogenous
256,0.622,homogenous
256,0.608,homogenous
256,0.611,homogenous
256,0.617,homogenous
256,0.627,homogenous
256,0.629,homogenous
256,0.626,homogenous
256,0.619,homogenous
256,0.622,homogenous
256,0.612,homogenous
256,0.596,homogenous
256,0.572,homogenous
256,0.576,homogenous
256,0.601,homogenous
256,0.6,homogenous
256,0.601,homogenous
256,0.618,homogenous
256,0.62,homogenous
256,0.624,homogenous
256,0.622,homogenous
256,0.62,homogenous
256,0.59,homogenous
256,0.583,homogenous
256,0.59,homogenous
256,0.579,homogenous
256,0.565,homogenous
256,0.57,homogenous
256,0.586,homogenous
256,0.612,homogenous
256,0.629,homogenous
256,0.638,homogenous
256,0.637,homogenous
256,0.634,homogenous
256,0.638,homogenous
256,0.654,homogenous
256,0.664,homogenous
256,0.674,homogenous
256,0.659,homogenous
256,0.643,homogenous
256,0.652,homogenous
256,0.66,homogenous
256,0.674,homogenous
256,0.679,homogenous
256,0.677,homogenous
256,0.669,homogenous
256,0.66,homogenous
256,0.647,homogenous
256,0.633,homogenous
256,0.639,homogenous
256,0.645,homogenous
256,0.63,homogenous
256,0.624,homogenous
256,0.614,homogenous
256,0.596,homogenous
256,0.594,homogenous
256,0.576,homogenous
256,0.561,homogenous
256,0.561,homogenous
256,0.557,homogenous
256,0.545,homogenous
256,0.539,homogenous
256,0.545,homogenous
256,0.542,homogenous
256,0.55,homogenous
256,0.568,homogenous
256,0.572,homogenous
256,0.543,homogenous
256,0.53,homogenous
256,0.535,homogenous
256,0.527,homogenous
256,0.52,homogenous
256,0.533,homogenous
256,0.519,homogenous
256,0.527,homogenous
256,0.526,homogenous
256,0.508,homogenous
256,0.503,homogenous
256,0.513,homogenous
256,0.522,homogenous
256,0.516,homogenous
256,0.503,homogenous
256,0.488,homogenous
256,0.491,homogenous
256,0.486,homogenous
256,0.487,homogenous
256,0.464,homogenous
256,0.468,homogenous
256,0.462,homogenous
256,0.457,homogenous
256,0.453,homogenous
256,0.451,homogenous
256,0.437,homogenous
256,0.429,homogenous
256,0.425,homogenous
256,0.442,homogenous
256,0.436,homogenous
256,0.431,homogenous
256,0.44,homogenous
256,0.438,homogenous
256,0.429,homogenous
256,0.408,homogenous
256,0.372,homogenous
256,0.343,homogenous
256,0.333,homogenous
256,0.326,homogenous
256,0.32,homogenous
256,0.348,homogenous
256,0.368,homogenous
256,0.352,homogenous
256,0.364,homogenous
256,0.362,homogenous
256,0.38,homogenous
256,0.384,homogenous
256,0.392,homogenous
256,0.394,homogenous
256,0.398,homogenous
256,0.411,homogenous
256,0.415,homogenous
256,0.411,homogenous
256,0.437,homogenous
256,0.495,homogenous
256,0.498,homogenous
256,0.494,homogenous
256,0.496,homogenous
256,0.521,homogenous
256,0.548,homogenous
256,0.562,homogenous
256,0.555,homogenous
256,0.558,homogenous
256,0.563,homogenous
256,0.566,homogenous
256,0.542,homogenous
256,0.55,homogenous
256,0.545,homogenous
256,0.554,homogenous
256,0.564,homogenous
256,0.568,homogenous
256,0.585,homogenous
256,0.597,homogenous
256,0.6,homogenous
256,0.588,homogenous
256,0.566,homogenous
256,0.556,homogenous
256,0.554,homogenous
256,0.556,homogenous
256,0.555,homogenous
256,0.548,homogenous
256,0.56,homogenous
256,0.569,homogenous
256,0.564,homogenous
256,0.567,homogenous
256,0.562,homogenous
256,0.548,homogenous
256,0.535,homogenous
256,0.521,homogenous
256,0.516,homogenous
256,0.533,homogenous
256,0.534,homogenous
256,0.516,homogenous
256,0.5,homogenous
256,0.503,homogenous
256,0.496,homogenous
256,0.497,homogenous
256,0.496,homogenous
256,0.484,homogenous
256,0.481,homogenous
256,0.486,homogenous
256,0.49,homogenous
256,0.474,homogenous
256,0.474,homogenous
256,0.472,homogenous
256,0.472,homogenous
256,0.468,homogenous
256,0.474,homogenous
256,0.455,homogenous
256,0.445,homogenous
256,0.47,homogenous
256,0.5,homogenous
256,0.505,homogenous
256,0.503,homogenous
256,0.496,homogenous
256,0.5,homogenous
256,0.523,homogenous
256,0.522,homogenous
256,0.5,homogenous
256,0.495,homogenous
256,0.479,homogenous
256,0.467,homogenous
256,0.447,homogenous
256,0.422,homogenous
256,0.412,homogenous
256,0.393,homogenous
256,0.407,homogenous
256,0.433,homogenous
256,0.423,homogenous
256,0.417,homogenous
256,0.423,homogenous
256,0.432,homogenous
256,0.429,homogenous
256,0.415,homogenous
256,0.409,homogenous
256,0.395,homogenous
256,0.406,homogenous
256,0.408,homogenous
256,0.412,homogenous
256,0.439,homogenous
256,0.442,homogenous
256,0.447,homogenous
256,0.458,homogenous
256,0.467,homogenous
256,0.477,homogenous
256,0.482,homogenous
256,0.508,homogenous
256,0.517,homogenous
256,0.527,homogenous
256,0.525,homogenous
256,0.523,homogenous
256,0.532,homogenous
256,0.541,homogenous
256,0.518,homogenous
256,0.525,homogenous
256,0.538,homogenous
256,0.545,homogenous
256,0.554,homogenous
256,0.536,homogenous
256,0.537,homogenous
256,0.541,homogenous
256,0.556,homogenous
256,0.551,homogenous
256,0.555,homogenous
256,0.557,homogenous
256,0.568,homogenous
256,0.556,homogenous
256,0.544,homogenous
256,0.529,homogenous
256,0.505,homogenous
256,0.483,homogenous
256,0.475,homogenous
256,0.463,homogenous
256,0.439,homogenous
256,0.435,homogenous
256,0.423,homogenous
256,0.414,homogenous
256,0.452,homogenous
256,0.467,homogenous
256,0.47,homogenous
256,0.442,homogenous
256,0.425,homogenous
256,0.441,homogenous
256,0.43,homogenous
256,0.423,homogenous
256,0.417,homogenous
256,0.423,homogenous
256,0.425,homogenous
256,0.43,homogenous
256,0.448,homogenous
256,0.449,homogenous
256,0.452,homogenous
256,0.45,homogenous
256,0.441,homogenous
256,0.424,homogenous
256,0.422,homogenous
256,0.422,homogenous
256,0.417,homogenous
256,0.412,homogenous
256,0.423,homogenous
256,0.42,homogenous
256,0.427,homogenous
256,0.431,homogenous
256,0.412,homogenous
256,0.399,homogenous
256,0.416,homogenous
256,0.431,homogenous
256,0.422,homogenous
256,0.416,homogenous
256,0.436,homogenous
256,0.469,homogenous
256,0.482,homogenous
256,0.486,homogenous
256,0.508,homogenous
256,0.513,homogenous
256,0.531,homogenous
256,0.538,homogenous
256,0.568,homogenous
256,0.594,homogenous
256,0.605,homogenous
256,0.621,homogenous
256,0.635,homogenous
256,0.65,homogenous
256,0.652,homogenous
256,0.672,homogenous
256,0.688,homogenous
256,0.694,homogenous
256,0.71,homogenous
256,0.73,homogenous
256,0.728,homogenous
256,0.728,homogenous
256,0.728,homogenous
256,0.721,homogenous
256,0.726,homogenous
256,0.724,homogenous
256,0.725,homogenous
256,0.723,homogenous
256,0.709,homogenous
256,0.697,homogenous
256,0.685,homogenous
256,0.677,homogenous
256,0.682,homogenous
256,0.671,homogenous
256,0.645,homogenous
256,0.627,homogenous
256,0.615,homogenous
256,0.594,homogenous
256,0.583,homogenous
256,0.576,homogenous
256,0.576,homogenous
256,0.579,homogenous
256,0.583,homogenous
256,0.593,homogenous
256,0.598,homogenous
256,0.578,homogenous
256,0.579,homogenous
256,0.569,homogenous
256,0.558,homogenous
256,0.562,homogenous
256,0.557,homogenous
256,0.569,homogenous
256,0.576,homogenous
256,0.582,homogenous
256,0.588,homogenous
256,0.58,homogenous
256,0.572,homogenous
256,0.577,homogenous
256,0.574,homogenous
256,0.563,homogenous
256,0.56,homogenous
256,0.559,homogenous
256,0.548,homogenous
256,0.549,homogenous
256,0.549,homogenous
256,0.561,homogenous
256,0.559,homogenous
256,0.57,homogenous
256,0.581,homogenous
256,0.585,homogenous
256,0.578,homogenous
256,0.566,homogenous
256,0.554,homogenous
256,0.527,homogenous
256,0.53,homogenous
256,0.524,homogenous
256,0.514,homogenous
256,0.504,homogenous
256,0.503,homogenous
256,0.527,homogenous
256,0.548,homogenous
256,0.559,homogenous
256,0.573,homogenous
256,0.573,homogenous
256,0.591,homogenous
256,0.623,homogenous
256,0.63,homogenous
256,0.615,homogenous
256,0.602,homogenous
256,0.61,homogenous
256,0.6,homogenous
256,0.585,homogenous
256,0.578,homogenous
256,0.593,homogenous
256,0.608,homogenous
256,0.629,homogenous
256,0.65,homogenous
256,0.663,homogenous
256,0.674,homogenous
256,0.661,homogenous
256,0.649,homogenous
256,0.659,homogenous
256,0.655,homogenous
256,0.642,homogenous
256,0.63,homogenous
256,0.64,homogenous
256,0.652,homogenous
256,0.662,homogenous
256,0.661,homogenous
256,0.661,homogenous
256,0.674,homogenous
256,0.674,homogenous
256,0.667,homogenous
256,0.646,homogenous
256,0.655,homogenous
256,0.672,homogenous
256,0.675,homogenous
256,0.688,homogenous
256,0.683,homogenous
256,0.698,homogenous
256,0.698,homogenous
256,0.676,homogenous
256,0.654,homogenous
256,0.663,homogenous
256,0.661,homogenous
256,0.679,homogenous
256,0.671,homogenous
256,0.655,homogenous
256,0.673,homogenous
256,0.684,homogenous
256,0.692,homogenous
256,0.7,homogenous
256,0.672,homogenous
256,0.678,homogenous
256,0.664,homogenous
256,0.637,homogenous
256,0.637,homogenous
256,0.629,homogenous
256,0.639,homogenous
256,0.666,homogenous
256,0.637,homogenous
256,0.623,homogenous
256,0.625,homogenous
256,0.6,homogenous
256,0.587,homogenous
256,0.59,homogenous
256,0.566,homogenous
256,0.52,homogenous
256,0.508,homogenous
256,0.545,homogenous
256,0.537,homogenous
256,0.53,homogenous
256,0.517,homogenous
256,0.538,homogenous
256,0.541,homogenous
256,0.529,homogenous
256,0.513,homogenous
256,0.528,homogenous
256,0.531,homogenous
256,0.529,homogenous
256,0.549,homogenous
256,0.53,homogenous
256,0.5,homogenous
256,0.489,homogenous
256,0.49,homogenous
256,0.527,homogenous
256,0.513,homogenous
256,0.508,homogenous
256,0.495,homogenous
256,0.505,homogenous
256,0.535,homogenous
256,0.559,homogenous
256,0.578,homogenous
256,0.586,homogenous
256,0.604,homogenous
256,0.619,homogenous
256,0.629,homogenous
256,0.622,homogenous
256,0.603,homogenous
256,0.608,homogenous
256,0.604,homogenous
256,0.604,homogenous
256,0.576,homogenous
256,0.568,homogenous
256,0.587,homogenous
256,0.596,homogenous
256,0.602,homogenous
256,0.6,homogenous
256,0.608,homogenous
256,0.616,homogenous
256,0.626,homogenous
256,0.649,homogenous
256,0.663,homogenous
256,0.671,homogenous
256,0.65,homogenous
256,0.638,homogenous
256,0.623,homogenous
256,0.605,homogenous
256,0.597,homogenous
256,0.601,homogenous
256,0.636,homogenous
256,0.645,homogenous
256,0.611,homogenous
256,0.597,homogenous
256,0.565,homogenous
